Argument,Value,,,,,,,,,,
Query search,Great Fire of London England,,,,,,,,,,
From,19910806,,,,,,,,,,
To,20240208,,,,,,,,,,
Offset,0,,,,,,,,,,
Number of results,2000,,,,,,,,,,
Website,,,,,,,,,,,
Format,,,,,,,,,,,
Collection,,,,,,,,,,,
,,,,,,,,,,,
Results,,,,,,,,,,,
Year,Month,Day,Timestamp,Original URL,Link to archive,Link to screenshot,Link to extracted text,Collection,MIME type,Title,Snippet
2018,November,13,20181113102702,https://holland-park-grove-hotel-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181113102702/https://holland-park-grove-hotel-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181113102702%2Fhttps%3A%2F%2Fholland-park-grove-hotel-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fholland-park-grove-hotel-london.hotelmix.co.uk%2F%2F20181113102702,AWP28,text/html,°HOLLAND PARK GROVE HOTEL LONDON 3* (United Kingdom) - from £ 107 | HOTELMIX," &nbsp; Overview The budget Holland Park Grove is a <em>great</em> place to stay in Brent district <em>of</em> <em>London</em> in a reasonable<span class=""ellipsis""> ... </span> - <em>London</em> from &#1497;&#1513;&#1512;&#1488;&#1500; Group <em>of</em> friends May&nbsp; 2016 9.6 Exceptional &#1492;&#1510;&#1493;&#1493;&#1514; &#1502;&#1488;&#1493;&#1491; &#1504;&#1495;&#1502;&#1491;. &#1502;&#1493;&#1499;&#1503; &#1500;&#1506;&#1494;&#1493;&#1512; &#1489;&#1499;&#1500; &#1504;&#1493;&#1513;&#1488;. &#1492;&#1495;&#1491;&#1512;<span class=""ellipsis""> ... </span> hotels &#8250; <em>England</em> hotels &#8250; <em>London</em> hotels &#8250; Holland Park Grove Hotel Hotelmix . co . uk 50+ suppliers<span class=""ellipsis""> ... </span>"
2018,November,11,20181111004324,https://the-z-hotel-soho-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181111004324/https://the-z-hotel-soho-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181111004324%2Fhttps%3A%2F%2Fthe-z-hotel-soho-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fthe-z-hotel-soho-london.hotelmix.co.uk%2F%2F20181111004324,AWP28,text/html,°THE Z HOTEL SOHO LONDON 3* (United Kingdom) - from £ 173 | HOTELMIX," Georgian architecture. The hotel is notable for its perfect location in the heart <em>of</em> <em>London</em>, close to Leicester Square subway station. The venue is 1 km away from the center <em>of</em> <em>London</em>. Located in a shopping area <em>of</em> <em>London</em>, The Z Hotel Soho is next to the Soho, Chinatown Dean Street (W) bus stop and<span class=""ellipsis""> ... </span>"
2018,November,11,20181111004349,https://lse-bankside-house-hotel-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181111004349/https://lse-bankside-house-hotel-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181111004349%2Fhttps%3A%2F%2Flse-bankside-house-hotel-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Flse-bankside-house-hotel-london.hotelmix.co.uk%2F%2F20181111004349,AWP28,text/html,°HOTEL LSE BANKSIDE HOUSE LONDON 3* (United Kingdom) - from £ 96 | HOTELMIX," Waterloo East railway train station, offering a direct train link to <em>London</em> City airport. City <em>of</em> <em>London</em><span class=""ellipsis""> ... </span> Square Station 2.1 km Pimlico Station Pimlico Station 3.0 km The <em>London</em> <em>Fire</em> Brigade Museum The <em>London</em> <em>Fire</em> Brigade Museum 370 m Winchester House 94A Southwark Bridge Road Clink Prison Museum Clink<span class=""ellipsis""> ... </span>"
2018,November,10,20181110163418,https://radisson-blu-edwardian-kenilworth-hotel-london.ibooked.at/,https://arquivo.pt/wayback/20181110163418/https://radisson-blu-edwardian-kenilworth-hotel-london.ibooked.at/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181110163418%2Fhttps%3A%2F%2Fradisson-blu-edwardian-kenilworth-hotel-london.ibooked.at%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fradisson-blu-edwardian-kenilworth-hotel-london.ibooked.at%2F%2F20181110163418,AWP28,text/html,°HOTEL RADISSON BLU EDWARDIAN KENILWORTH LONDON 4* (Großbritannien) - von € 313 | iBOOKED," - <em>London</em> 51.517836 , -0.127931 ex. Radisson Edwardian Kenilworth Hotel 97 <em>Great</em> Russell Street<span class=""ellipsis""> ... </span> 80 m 41 <em>Great</em> Russell Street + Mehr - Weniger <em>London</em> Zoo <em>London</em> Zoo 2.6 km <em>London</em> Bridge <em>London</em><span class=""ellipsis""> ... </span> Gruppe Februar&nbsp; 2018 8.2 Klasse <em>Great</em> location, within walking distance <em>of</em> Convent Garden. Is a clean<span class=""ellipsis""> ... </span>"
2019,November,4,20191104182305,https://ms.wikipedia.org/wiki/London,https://arquivo.pt/wayback/20191104182305/https://ms.wikipedia.org/wiki/London,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20191104182305%2Fhttps%3A%2F%2Fms.wikipedia.org%2Fwiki%2FLondon,https://arquivo.pt/textextracted?m=https%3A%2F%2Fms.wikipedia.org%2Fwiki%2FLondon%2F20191104182305,EAWP27,text/html,"London - Wikipedia Bahasa Melayu, ensiklopedia bebas"," tercetus pada akhir 2000-an . Di Bandaraya <em>London</em> terletaknya Bank <em>of</em> <em>England</em> , <em>London</em> Stock Exchange<span class=""ellipsis""> ... </span> semula <em>England</em> pada abad ke-10, <em>London</em> yang sudah pun menjadi bandaraya terbesar dan pusat<span class=""ellipsis""> ... </span>, at all intellectual, who is willing to leave <em>London</em>. No, Sir,when a man is tired <em>of</em> <em>London</em>, he is<span class=""ellipsis""> ... </span>"
2018,November,11,20181111004320,https://park-avenue-baker-street-hotel-london.ibooked.no/,https://arquivo.pt/wayback/20181111004320/https://park-avenue-baker-street-hotel-london.ibooked.no/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181111004320%2Fhttps%3A%2F%2Fpark-avenue-baker-street-hotel-london.ibooked.no%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fpark-avenue-baker-street-hotel-london.ibooked.no%2F%2F20181111004320,AWP28,text/html,°HOTEL PARK AVENUE BAKER STREET LONDON 4* (Storbritannia) - fra € 197 | iBOOKED,", NW1, <em>London</em> Royal Academy <em>of</em> Music Museum Royal Academy <em>of</em> Music Museum 670 m Marylebone Road<span class=""ellipsis""> ... </span> modern, clean and updated, the shower was <em>great</em> The hotel is split and the rooms are either side <em>of</em><span class=""ellipsis""> ... </span> <em>of</em> the morning. Park Avenue Baker Street - <em>London</em> fra United States Par-reisende februar&nbsp; 2018 5.4<span class=""ellipsis""> ... </span>"
2018,November,10,20181110121919,https://my-apartments-high-street-kensington-london.booked.net/,https://arquivo.pt/wayback/20181110121919/https://my-apartments-high-street-kensington-london.booked.net/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181110121919%2Fhttps%3A%2F%2Fmy-apartments-high-street-kensington-london.booked.net%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fmy-apartments-high-street-kensington-london.booked.net%2F%2F20181110121919,AWP28,text/html,°MY APARTMENTS HIGH STREET LONDON (United Kingdom) - from US$ 167 | BOOKED," <em>of</em> <em>fire</em>. My Apartments High Street - <em>London</em> from United States Group <em>of</em> friends April&nbsp; 2016 5.8 Guest<span class=""ellipsis""> ... </span>.18637 5 Prince <em>Of</em> Wales Terrace, <em>London</em>, United Kingdom show map Check rooms and rates Get Prices 62<span class=""ellipsis""> ... </span> apartment in <em>London</em> within a 20-minute walk <em>of</em> Hyde Park. Guests can relax at a terrace. Airport<span class=""ellipsis""> ... </span>"
2018,November,6,20181106012900,https://thistle-bloomsbury-park-hotel-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181106012900/https://thistle-bloomsbury-park-hotel-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181106012900%2Fhttps%3A%2F%2Fthistle-bloomsbury-park-hotel-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fthistle-bloomsbury-park-hotel-london.hotelmix.co.uk%2F%2F20181106012900,AWP28,text/html,°HOTEL THISTLE BLOOMSBURY PARK LONDON 3* (United Kingdom) - from £ 168 | HOTELMIX," Bloomsbury Park - <em>London</em> from United States Group <em>of</em> friends August&nbsp; 2018 8.4 Superb <em>Great</em> location<span class=""ellipsis""> ... </span> Victorian building set in the heart <em>of</em> <em>London</em> was completely refurbished in 2008. The center <em>of</em> <em>London</em> can<span class=""ellipsis""> ... </span> good an ideal hotel near centre <em>of</em> <em>London</em> at a fair price Thistle Bloomsbury Park - <em>London</em> from<span class=""ellipsis""> ... </span>"
2017,June,14,20170614182237,https://mobile.nytimes.com/2017/06/14/world/europe/uk-london-fire-grenfell-tower.html,https://arquivo.pt/wayback/20170614182237/https://mobile.nytimes.com/2017/06/14/world/europe/uk-london-fire-grenfell-tower.html,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20170614182237%2Fhttps%3A%2F%2Fmobile.nytimes.com%2F2017%2F06%2F14%2Fworld%2Feurope%2Fuk-london-fire-grenfell-tower.html,https://arquivo.pt/textextracted?m=https%3A%2F%2Fmobile.nytimes.com%2F2017%2F06%2F14%2Fworld%2Feurope%2Fuk-london-fire-grenfell-tower.html%2F20170614182237,FAWP2920170614,text/html,The London Fire: What We Know - NYTimes.com," <em>of</em> the blaze. <em>London</em> <em>Fire</em> Brigade said officers were likely to remain there for 24 hours. Matt Dunham<span class=""ellipsis""> ... </span>The <em>London</em> <em>Fire</em>: What We Know - NYTimes.com Main Menu Main Menu Edition: Main Menu Home Home World<span class=""ellipsis""> ... </span> Log in Europe The <em>London</em> <em>Fire</em>: What We Know SHARE Share on Facebook Post on Twitter Email Log in to<span class=""ellipsis""> ... </span>"
2018,November,11,20181111004140,https://the-montcalm-at-brewery-london-city-hotel.booked.net/,https://arquivo.pt/wayback/20181111004140/https://the-montcalm-at-brewery-london-city-hotel.booked.net/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181111004140%2Fhttps%3A%2F%2Fthe-montcalm-at-brewery-london-city-hotel.booked.net%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fthe-montcalm-at-brewery-london-city-hotel.booked.net%2F%2F20181111004140,AWP28,text/html,°HOTEL THE MONTCALM AT THE BREWERY LONDON CITY LONDON 5* (United Kingdom) - from US$ 619 | BOOKED," district <em>of</em> <em>London</em>, the property is situated 2.3 km from The Cinema Museum. Guests can also easily visit Museum <em>of</em> <em>London</em> or British Museum, which is 30 minutes' walk away. The hotel is just a 10<span class=""ellipsis""> ... </span> Station 1.7 mi Pimlico Station Pimlico Station 2.8 mi Tower <em>of</em> <em>London</em> Tower <em>of</em> <em>London</em> 1.1 mi Tower<span class=""ellipsis""> ... </span>"
2018,November,13,20181113102905,https://abbey-lodge-hotel-b-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181113102905/https://abbey-lodge-hotel-b-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181113102905%2Fhttps%3A%2F%2Fabbey-lodge-hotel-b-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fabbey-lodge-hotel-b-london.hotelmix.co.uk%2F%2F20181113102905,AWP28,text/html,°ABBEY LODGE HOTEL - B&B LONDON 2* (United Kingdom) - from £ 71 | HOTELMIX," Theatre Bush Theatre 2.2 km 7 Uxbridge Road, <em>London</em> <em>London</em> Museum <em>of</em> Water &amp; Steam <em>London</em> Museum <em>of</em> Water<span class=""ellipsis""> ... </span> - <em>London</em> from United States Group <em>of</em> friends April&nbsp; 2016 9.6 Exceptional Spacious room and comfortable<span class=""ellipsis""> ... </span> and the experience was very pleasant. Abbey Lodge Hotel - B&amp;B - <em>London</em> from United States Group <em>of</em><span class=""ellipsis""> ... </span>"
2019,November,5,20191105124737,https://id.wikipedia.org/wiki/London,https://arquivo.pt/wayback/20191105124737/https://id.wikipedia.org/wiki/London,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20191105124737%2Fhttps%3A%2F%2Fid.wikipedia.org%2Fwiki%2FLondon,https://arquivo.pt/textextracted?m=https%3A%2F%2Fid.wikipedia.org%2Fwiki%2FLondon%2F20191105124737,EAWP27,text/html,"London - Wikipedia bahasa Indonesia, ensiklopedia bebas"," merupakan lokasi dari Bank <em>of</em> <em>England</em> , Bursa Efek <em>London</em> , dan bursa asuransi Lloyd's <em>of</em> <em>London</em><span class=""ellipsis""> ... </span>, ensiklopedia bebas Loncat ke navigasi Loncat ke pencarian <em>London</em> Kota Dari atas kiri: City <em>of</em> <em>London</em><span class=""ellipsis""> ... </span> Londinium . [5] Pusat dari <em>London</em> kuno, yaitu City <em>of</em> <em>London</em> , sebagian besar masih tetap mempertahankan<span class=""ellipsis""> ... </span>"
2018,November,11,20181111004317,https://best-western-mornington-hotel-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181111004317/https://best-western-mornington-hotel-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181111004317%2Fhttps%3A%2F%2Fbest-western-mornington-hotel-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fbest-western-mornington-hotel-london.hotelmix.co.uk%2F%2F20181111004317,AWP28,text/html,°BEST WESTERN MORNINGTON HOTEL LONDON 4* (United Kingdom) - from £ 240 | HOTELMIX," Lancaster Gate subway station. The center <em>of</em> <em>London</em> is 4 km away from the venue. Nearby attractions<span class=""ellipsis""> ... </span> Fabulous Based on&nbsp; 598 &nbsp; reviews Best Western Mornington Hotel - <em>London</em> from United States Group <em>of</em><span class=""ellipsis""> ... </span> Western Mornington Hotel - <em>London</em> from United States Single June&nbsp; 2018 4.2 Guest rating Location <em>Fire</em><span class=""ellipsis""> ... </span>"
2003,December,11,20031211071730,http://clientes.netvisao.pt/amonicac/duranboots.htm,https://arquivo.pt/wayback/20031211071730/http://clientes.netvisao.pt/amonicac/duranboots.htm,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20031211071730%2Fhttp%3A%2F%2Fclientes.netvisao.pt%2Famonicac%2Fduranboots.htm,https://arquivo.pt/textextracted?m=http%3A%2F%2Fclientes.netvisao.pt%2Famonicac%2Fduranboots.htm%2F20031211071730,IA20031211,text/html,Live in London," Court Olympia - <em>London</em> -&nbsp; UK - 1999-12-08&nbsp; - 3 generations <em>of</em> me were there -&nbsp; me pregnant and my<span class=""ellipsis""> ... </span>Live in <em>London</em> last update: 09-12-2003 LEPPARD BOOTS &nbsp;&nbsp;&nbsp;&nbsp; OTHER BANDS |1982| &nbsp; |1983| &nbsp; | 1984<span class=""ellipsis""> ... </span> &#8211; Roxy -&nbsp; LA -&nbsp; CA -&nbsp; USA - 1981-06-10&nbsp; B++ Tel Aviv - Friends <em>of</em> mine - Girls on film - Anyone out<span class=""ellipsis""> ... </span>"
2019,December,23,20191223173449,https://www.opentable.co.th/r/gold-notting-hill-london?lang=fr,https://arquivo.pt/wayback/20191223173449/https://www.opentable.co.th/r/gold-notting-hill-london?lang=fr,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20191223173449%2Fhttps%3A%2F%2Fwww.opentable.co.th%2Fr%2Fgold-notting-hill-london%3Flang%3Dfr,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.opentable.co.th%2Fr%2Fgold-notting-hill-london%3Flang%3Dfr%2F20191223173449,AWP31,text/html,"Restaurant Gold Notting Hill - London, England | OpenTable","Restaurant Gold Notting Hill - <em>London</em>, <em>England</em> | OpenTable Passer au contenu principal S'inscrire<span class=""ellipsis""> ... </span> Sketch. 95-97 Portobello Road Notting Hill <em>London</em>, <em>England</em> W11 2QB icon/ic_neighborhood Created<span class=""ellipsis""> ... </span> even found us a table in front <em>of</em> the <em>fire</em> upstairs to continue celebrating. Can&#8217;t wait to go back<span class=""ellipsis""> ... </span>"
2016,May,13,20160513163800,http://www.newsdump.co.uk/uk-news/england-cities,https://arquivo.pt/wayback/20160513163800/http://www.newsdump.co.uk/uk-news/england-cities,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20160513163800%2Fhttp%3A%2F%2Fwww.newsdump.co.uk%2Fuk-news%2Fengland-cities,https://arquivo.pt/textextracted?m=http%3A%2F%2Fwww.newsdump.co.uk%2Fuk-news%2Fengland-cities%2F20160513163800,EAWP11,text/html,"England - Cities News | UK News | England - Cities News, England - Cities Headlines Today, England -"," Humber East Midlands West Midlands East <em>of</em> <em>England</em> Greater <em>London</em> South East South West Scotland<span class=""ellipsis""> ... </span> <em>of</em> Bournemouth game (Manchester Evening News) 13-may (16:25) Watch as we go inside <em>London</em> Road <em>Fire</em><span class=""ellipsis""> ... </span> show at Museum <em>of</em> <em>London</em> (<em>London</em> Evening Standard News) 13-may (17:23) Suspicious activity near Chester<span class=""ellipsis""> ... </span>"
2020,January,1,20200101045543,http://www.lkw-walter.dk/da/lastbiltransporter/england,https://arquivo.pt/wayback/20200101045543/http://www.lkw-walter.dk/da/lastbiltransporter/england,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20200101045543%2Fhttp%3A%2F%2Fwww.lkw-walter.dk%2Fda%2Flastbiltransporter%2Fengland,https://arquivo.pt/textextracted?m=http%3A%2F%2Fwww.lkw-walter.dk%2Fda%2Flastbiltransporter%2Fengland%2F20200101045543,AWP31,text/html,Lastbiltransporter England - Spedition - LKW WALTER," <em>England</em> Med vores transportpartnernetv&aelig;rk d&aelig;kker vi hele kongeriget - b&aring;de <em>London</em>, Edinburgh, Cardiff<span class=""ellipsis""> ... </span>Lastbiltransporter <em>England</em> - Spedition - LKW WALTER &#1040;&#1088;&#1084;&#1077;&#1085;&#1080;&#1103; RU &#1041;&#1098;&#1083;&#1075;&#1072;&#1088;&#1080;&#1103; BG &#1041;&#1077;&#1083;&#1072;&#1088;&#1091;&#1089;&#1100; RU Belgi&euml; FR NL<span class=""ellipsis""> ... </span> Espa&ntilde;a ES France FR <em>Great</em> Britain EN Hrvatska HR Ireland EN Italia IT &#1050;&#1072;&#1079;&#1072;&#1093;&#1089;&#1090;&#1072;&#1085; RU &#1050;&#1080;&#1088;&#1075;&#1080;&#1079;&#1089;&#1090;&#1072;&#1085; RU<span class=""ellipsis""> ... </span>"
2018,November,13,20181113023535,https://holiday-inn-regents-park-london.hotelmix.co.uk/,https://arquivo.pt/wayback/20181113023535/https://holiday-inn-regents-park-london.hotelmix.co.uk/,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20181113023535%2Fhttps%3A%2F%2Fholiday-inn-regents-park-london.hotelmix.co.uk%2F,https://arquivo.pt/textextracted?m=https%3A%2F%2Fholiday-inn-regents-park-london.hotelmix.co.uk%2F%2F20181113023535,AWP28,text/html,°HOTEL HOLIDAY INN REGENTS PARK LONDON 4* (United Kingdom) - from £ 185 | HOTELMIX," include a smoking area, a beauty salon and a news stand. It lies in Westminster district <em>of</em> <em>London</em>. This<span class=""ellipsis""> ... </span> Vanilla 70 m 131 <em>Great</em> Titchfield Street Demartino <em>London</em> Demartino <em>London</em> 110 m <em>Great</em> Portland<span class=""ellipsis""> ... </span>, W1U 4PL , <em>London</em>, <em>England</em> Divertimenti Divertimenti 670 m 227-229 Brompton Road Daunt Books Daunt<span class=""ellipsis""> ... </span>"
